==PROF== Connected to process 5064 (/usr/bin/python3.12)
ninja: no work to do.
CELL DONE sglang_v2 K=2048 N=262144 BS=1024
==PROF== Disconnected from process 5064
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","78.07"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","491936"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum","","34514808"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__grid_size","","1024"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_blocks","block","32"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_registers","block","2"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_shared_mem","block","2"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_warps","block","2"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__registers_per_thread","register/thread","32"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","27392"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","lts__t_bytes.sum","byte","3245606688"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__inst_executed.sum","inst","237185839"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__maximum_warps_per_active_cycle_pct","%","100"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","73.88"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","94.15"
"1","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","smsp__issue_active.avg.pct_of_peak_sustained_elapsed","%","73.88"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","2146023680"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","11137280"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","78.51"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","491776"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum","","34510838"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__grid_size","","1024"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_blocks","block","32"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_registers","block","2"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_shared_mem","block","2"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_warps","block","2"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__registers_per_thread","register/thread","32"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","27392"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","lts__t_bytes.sum","byte","3244628864"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__inst_executed.sum","inst","237185988"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__maximum_warps_per_active_cycle_pct","%","100"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","74.30"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","94.24"
"2","5064","python3.12","127.0.0.1","void <unnamed>::topk_main_kernel<1, 2>(<unnamed>::TopKLaunchParams)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","smsp__issue_active.avg.pct_of_peak_sustained_elapsed","%","74.30"
