==PROF== Connected to process 4454 (/usr/bin/python3.12)
ninja: no work to do.
CELL DONE gvr29_hbe K=512 N=262144 BS=1024
==PROF== Disconnected from process 4454
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"1","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","93.47"
"1","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","smsp__issue_active.avg.pct_of_peak_sustained_elapsed","%","81.14"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","1088358400"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","22552064"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","48.96"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","423968"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum","","4800251"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__grid_size","","1024"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_blocks","block","32"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_registers","block","2"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_shared_mem","block","2"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__occupancy_limit_warps","block","2"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__registers_per_thread","register/thread","32"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","20480"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","27408"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","lts__t_bytes.sum","byte","1727237440"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__inst_executed.sum","inst","227915282"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__maximum_warps_per_active_cycle_pct","%","100"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","81.10"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","93.43"
"2","4454","python3.12","127.0.0.1","void <unnamed>::gvr29_hbe_kernel<1>(<unnamed>::TopKLaunchParams, const int *, TieValue *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","10.0","Command line profiler metrics","smsp__issue_active.avg.pct_of_peak_sustained_elapsed","%","81.10"
